Year,PipeID,Action,PreCondition,PostCondition,Condition_Before,Priority,Cost,Length,Diameter,Material,NewMaterial,Breaks
43,P1117,Emergency_Replacement,1.0,6.0,1.0,0.0,419263.94528,524.0799316,8.0,PVC,HDPE,0
43,P1269,Break_Event,1.2217985489176242,1.0,1.2217985489176242,0.0,5000.0,455.5829548,6.0,PVC,,1
43,P1269,Emergency_Replacement,1.0,6.0,1.0,0.0,364466.36384,455.5829548,6.0,PVC,HDPE,0
43,P1173,Emergency_Replacement,1.0,6.0,1.0,0.0,65551.040024,81.93880003,10.0,AC,HDPE,0
44,P931,Emergency_Replacement,1.0,6.0,1.0,0.0,10687.011728,13.35876466,6.0,DI,HDPE,0
44,P1007,Emergency_Replacement,1.0,6.0,1.0,0.0,67799.180272,84.74897534,6.0,DI,HDPE,0
44,P915,Emergency_Replacement,1.0,6.0,1.0,0.0,49510.992824,61.88874103,6.0,DI,HDPE,0
44,P1347,Emergency_Replacement,1.0,6.0,1.0,0.0,1090731.56,1363.41445,6.0,DI,HDPE,0
44,P1559,Emergency_Replacement,1.0,6.0,1.0,0.0,36805.828480000004,46.0072856,6.0,DI,HDPE,0
44,P1403,Break_Event,2.0396587928121614,1.7396587928121614,2.0396587928121614,0.0,5000.0,737.6005876,6.0,DI,,1
44,P1077,Break_Event,3.480152363560607,3.180152363560607,3.480152363560607,0.0,5000.0,24.68039997,8.0,HDPE,,1
44,P1561,Emergency_Replacement,1.0000675287651448,6.0,1.0000675287651448,0.0,10485.448855999999,13.10681107,6.0,DI,HDPE,0
45,P1467,Break_Event,1.2036410118711898,1.0,1.2036410118711898,0.0,5000.0,117.7507131,6.0,DI,,1
45,P1467,Emergency_Replacement,1.0,6.0,1.0,0.0,94200.57048,117.7507131,6.0,DI,HDPE,0
45,P1397,Break_Event,1.6518451991322425,1.3518451991322424,1.6518451991322425,0.0,5000.0,496.5581801,6.0,DI,,1
45,P999,Emergency_Replacement,1.0,6.0,1.0,0.0,597310.67648,746.6383456,6.0,PVC,HDPE,0
46,P1421,Break_Event,1.3281067830131386,1.0281067830131385,1.3281067830131386,0.0,5000.0,1055.905539,6.0,DI,,1
46,P1327,Break_Event,3.8353474595447516,3.535347459544752,3.8353474595447516,0.0,5000.0,887.9472107,6.0,HDPE,,1
46,P1167,Break_Event,3.007097697686641,2.707097697686641,3.007097697686641,0.0,5000.0,69.78464434,6.0,HDPE,,1
46,P1475,Emergency_Replacement,1.0,6.0,1.0,0.0,223066.45951999997,278.8330744,6.0,DI,HDPE,0
46,P1251,Emergency_Replacement,1.0,6.0,1.0,0.0,491409.99808,614.2624976,6.0,PVC,HDPE,0
46,P971,Emergency_Replacement,1.0,6.0,1.0,0.0,17910.26668,22.38783335,6.0,DI,HDPE,0
47,P1255,Emergency_Replacement,1.0,6.0,1.0,0.0,19808.915048,24.76114381,6.0,PVC,HDPE,0
47,P833,Emergency_Replacement,1.0,6.0,1.0,0.0,10999.283872,13.74910484,6.0,DI,HDPE,0
47,P1271,Emergency_Replacement,1.0,6.0,1.0,0.0,25326.609376,31.65826172,6.0,PVC,HDPE,0
47,P1359,Emergency_Replacement,1.0,6.0,1.0,0.0,116938.37512,146.1729689,6.0,DI,HDPE,0
48,P1481,Emergency_Replacement,1.0,6.0,1.0,0.0,385762.76056,482.2034507,6.0,DI,HDPE,0
48,P1341,Emergency_Replacement,1.0,6.0,1.0,0.0,406054.93688,507.5686711,6.0,DI,HDPE,0
48,P1393,Emergency_Replacement,1.000343495854728,6.0,1.000343495854728,0.0,30301.176536000003,37.87647067,6.0,DI,HDPE,0
48,P1421,Emergency_Replacement,1.0,6.0,1.0,0.0,844724.4312000001,1055.905539,6.0,DI,HDPE,0
48,P1473,Emergency_Replacement,1.0,6.0,1.0,0.0,201365.97352,251.7074669,6.0,DI,HDPE,0
48,P1187,Break_Event,2.9026981703549706,2.6026981703549708,2.9026981703549706,0.0,5000.0,697.5476464,10.0,HDPE,,1
48,P1337,Break_Event,1.5938882487989638,1.2938882487989638,1.5938882487989638,0.0,5000.0,920.0333158,6.0,DI,,1
48,P1505,Break_Event,1.1977023870142887,1.0,1.1977023870142887,0.0,5000.0,579.1829317,6.0,DI,,1
48,P1505,Emergency_Replacement,1.0,6.0,1.0,0.0,463346.34536000004,579.1829317,6.0,DI,HDPE,0
49,P1429,Emergency_Replacement,1.0,6.0,1.0,0.0,122959.52144,153.6994018,6.0,DI,HDPE,0
49,P817,Emergency_Replacement,1.0,6.0,1.0,0.0,29068.319048,36.33539881,6.0,DI,HDPE,0
49,P859,Emergency_Replacement,1.0,6.0,1.0,0.0,34357.743208,42.94717901,6.0,DI,HDPE,0
49,P1395,Break_Event,1.3178953125844923,1.0178953125844923,1.3178953125844923,0.0,5000.0,910.8566616,6.0,DI,,1
49,P1495,Emergency_Replacement,1.0,6.0,1.0,0.0,603368.53128,754.2106641,6.0,DI,HDPE,0
49,P1517,Break_Event,2.7654362195951956,2.4654362195951958,2.7654362195951956,0.0,5000.0,4148.842081,6.0,HDPE,,1
49,P1527,Break_Event,3.901098988016267,3.6010989880162674,3.901098988016267,0.0,5000.0,1513.802818,6.0,HDPE,,1
49,P1495,Break_Event,1.2419612927501975,1.0,1.2419612927501975,0.0,5000.0,754.2106641,6.0,DI,,1
50,P1259,Emergency_Replacement,1.0,6.0,1.0,0.0,774025.3904,967.531738,6.0,PVC,HDPE,0
50,P957,Emergency_Replacement,1.0,6.0,1.0,0.0,34683.470624,43.35433828,6.0,DI,HDPE,0
50,P969,Emergency_Replacement,1.000404300794047,6.0,1.000404300794047,0.0,20610.558488000002,25.76319811,6.0,DI,HDPE,0
50,P1253,Emergency_Replacement,1.0,6.0,1.0,0.0,34601.7048,43.252131,6.0,PVC,HDPE,0
50,P1535,Break_Event,2.4248488002602686,2.124848800260269,2.4248488002602686,0.0,5000.0,5347.609294,6.0,HDPE,,1
50,P1503,Emergency_Replacement,1.0,6.0,1.0,0.0,837730.1904,1047.162738,6.0,DI,HDPE,0
50,P1503,Break_Event,1.28109635809313,1.0,1.28109635809313,0.0,5000.0,1047.162738,6.0,DI,,1
50,P1439,Emergency_Replacement,1.0,6.0,1.0,0.0,260138.5668,325.1732085,6.0,DI,HDPE,0
50,P1407,Emergency_Replacement,1.0,6.0,1.0,0.0,7348.3398896,9.185424862,6.0,DI,HDPE,0
50,P1401,Emergency_Replacement,1.0,6.0,1.0,0.0,27279.081144000003,34.09885143,6.0,DI,HDPE,0
50,P1525,CIP_Replacement,1.001723226379437,6.0,1.001723226379437,6007.133197622407,272321.164224,378.2238392,6.0,DI,HDPE,0
50,P1395,Emergency_Replacement,1.0,6.0,1.0,0.0,728685.3292800001,910.8566616,6.0,DI,HDPE,0
51,P1369,CIP_Replacement,1.0039102073574648,6.0,1.0039102073574648,3448.3081807485623,148397.36651999998,206.1074535,6.0,DI,HDPE,0
51,P1535,Emergency_Replacement,1.0,6.0,1.0,0.0,4278087.4352,5347.609294,6.0,HDPE,HDPE,0
51,P1535,Break_Event,2.0844621706558524,1.0,2.0844621706558524,0.0,5000.0,5347.609294,6.0,HDPE,,1
51,P1527,Break_Event,3.462886894900872,3.1628868949008724,3.462886894900872,0.0,5000.0,1513.802818,6.0,HDPE,,1
51,P1045,Break_Event,4.37439151026521,4.07439151026521,4.37439151026521,0.0,5000.0,641.0,6.0,HDPE,,1
51,P1013,Break_Event,2.9565242690686064,2.6565242690686066,2.9565242690686064,0.0,5000.0,502.7149262,6.0,HDPE,,1
51,P1461,Emergency_Replacement,1.0,6.0,1.0,0.0,154178.06656,192.7225832,6.0,DI,HDPE,0
51,P1447,Emergency_Replacement,1.0,6.0,1.0,0.0,543980.012,679.975015,6.0,DI,HDPE,0
51,P1131,Break_Event,2.5216854916490097,2.22168549164901,2.5216854916490097,0.0,5000.0,1129.798196,8.0,HDPE,,1
51,P1281,Emergency_Replacement,1.0,6.0,1.0,0.0,318045.92208,397.5574026,2.0,PVC,HDPE,0
51,P935,Emergency_Replacement,1.0,6.0,1.0,0.0,270138.17176,337.6727147,6.0,DI,HDPE,0
51,P885,Emergency_Replacement,1.0,6.0,1.0,0.0,10960.774632,13.70096829,6.0,DI,HDPE,0
51,P811,Emergency_Replacement,1.0,6.0,1.0,0.0,51315.782752,64.14472844,6.0,DI,HDPE,0
51,P1307,Emergency_Replacement,1.000733548402222,6.0,1.000733548402222,0.0,338076.03112,422.5950389,2.0,PVC,HDPE,0
52,P1455,Emergency_Replacement,1.0,6.0,1.0,0.0,225700.37456,282.1254682,6.0,DI,HDPE,0
52,P1121,Break_Event,1.0685927433547215,1.0,1.0685927433547215,0.0,5000.0,730.1297222,8.0,PVC,,1
52,P1121,Emergency_Replacement,1.0,6.0,1.0,0.0,584103.77776,730.1297222,8.0,PVC,HDPE,0
52,P1363,Break_Event,1.646613145424072,1.346613145424072,1.646613145424072,0.0,5000.0,143.0000988,6.0,DI,,1
52,P1487,Break_Event,3.9085471440702753,3.6085471440702754,3.9085471440702753,0.0,5000.0,630.8574088,6.0,HDPE,,1
52,P1521,Break_Event,3.908389911617248,3.608389911617248,3.908389911617248,0.0,5000.0,2366.177441,6.0,HDPE,,1
52,P975,CIP_Replacement,1.0051003400331568,6.0,1.0051003400331568,1451.5547046186439,65008.0493928,90.28895749,6.0,DI,HDPE,0
53,P1381,CIP_Replacement,1.0018231574612664,6.0,1.0018231574612664,3068.4422388893004,139847.303016,194.2323653,6.0,DI,HDPE,0
53,P1373,CIP_Replacement,1.0066906685078347,6.0,1.0066906685078347,2984.6322629347615,117717.962904,163.4971707,6.0,DI,HDPE,0
53,P961,Emergency_Replacement,1.0,6.0,1.0,0.0,28718.359192000004,35.89794899,6.0,DI,HDPE,0
54,P1189,Break_Event,2.585728154705852,2.2857281547058523,2.585728154705852,0.0,5000.0,1110.021747,10.0,HDPE,,1
54,P1441,CIP_Replacement,1.0022783695248993,6.0,1.0022783695248993,3103.8254222328565,212898.59467199998,295.6924926,6.0,DI,HDPE,0
54,P927,Emergency_Replacement,1.0,6.0,1.0,0.0,22039.81484,27.54976855,6.0,DI,HDPE,0
54,P939,Break_Event,1.9148328720829593,1.6148328720829592,1.9148328720829593,0.0,5000.0,78.31699985,6.0,DI,,1
54,P1149,Break_Event,2.2040763948782316,1.9040763948782315,2.2040763948782316,0.0,5000.0,487.3147774,6.0,HDPE,,1
54,P1269,Break_Event,4.706566460902722,4.406566460902722,4.706566460902722,0.0,5000.0,455.5829548,6.0,HDPE,,1
54,P1415,Break_Event,1.72022411408387,1.42022411408387,1.72022411408387,0.0,5000.0,360.431286,6.0,DI,,1
55,P1357,Break_Event,1.0795953344289195,1.0,1.0795953344289195,0.0,10000.0,751.3696781,6.0,DI,,2
55,P1357,Emergency_Replacement,1.0,6.0,1.0,0.0,601095.74248,751.3696781,6.0,DI,HDPE,0
55,P1397,Break_Event,1.106792457132857,1.0,1.106792457132857,0.0,5000.0,496.5581801,6.0,DI,,1
55,P1397,Emergency_Replacement,1.0,6.0,1.0,0.0,397246.54408,496.5581801,6.0,DI,HDPE,0
55,P1117,Break_Event,4.552018125780864,4.2520181257808645,4.552018125780864,0.0,5000.0,524.0799316,8.0,HDPE,,1
56,P1535,Break_Event,5.451957984656865,5.151957984656865,5.451957984656865,0.0,5000.0,5347.609294,6.0,HDPE,,1
56,P1529,Emergency_Replacement,1.0,6.0,1.0,0.0,677380.8178399999,846.7260223,6.0,DI,HDPE,0
56,P1529,Break_Event,1.0665753961830857,1.0,1.0665753961830857,0.0,5000.0,846.7260223,6.0,DI,,1
56,P1357,Break_Event,5.899769639580841,5.599769639580841,5.899769639580841,0.0,5000.0,751.3696781,6.0,HDPE,,1
56,P1453,Emergency_Replacement,1.0,6.0,1.0,0.0,97793.2988,122.2416235,6.0,DI,HDPE,0
56,P925,Emergency_Replacement,1.0,6.0,1.0,0.0,8684.43664,10.8555458,6.0,DI,HDPE,0
56,P907,Emergency_Replacement,1.0,6.0,1.0,0.0,104139.814,130.1747675,6.0,DI,HDPE,0
56,P1273,CIP_Replacement,1.0114189733710415,6.0,1.0114189733710415,3968.550881686166,102208.7778,425.8699075,2.0,PVC,HDPE,0
56,P1395,Break_Event,5.383812165907333,5.083812165907333,5.383812165907333,0.0,5000.0,910.8566616,6.0,HDPE,,1
57,P1385,Emergency_Replacement,1.0,6.0,1.0,0.0,138340.0388,172.9250485,6.0,DI,HDPE,0
57,P1399,Emergency_Replacement,1.0,6.0,1.0,0.0,19674.248528,24.59281066,6.0,DI,HDPE,0
57,P1495,Break_Event,5.2643902860883856,4.964390286088386,5.2643902860883856,0.0,5000.0,754.2106641,6.0,HDPE,,1
57,P893,Emergency_Replacement,1.0,6.0,1.0,0.0,59882.354768000005,74.85294346,6.0,DI,HDPE,0
57,P1457,Break_Event,4.218459370632416,3.918459370632416,4.218459370632416,0.0,5000.0,2327.229652,6.0,HDPE,,1
57,P991,Emergency_Replacement,1.0,6.0,1.0,0.0,104019.72936,130.0246617,6.0,PVC,HDPE,0
57,P893,Break_Event,1.169138176885953,1.0,1.169138176885953,0.0,5000.0,74.85294346,6.0,DI,,1
58,P1367,Break_Event,1.2114713118109965,1.0,1.2114713118109965,0.0,5000.0,404.668168,6.0,DI,,1
58,P1367,Emergency_Replacement,1.0,6.0,1.0,0.0,323734.5344,404.668168,6.0,DI,HDPE,0
58,P1377,Break_Event,4.0831323126363674,3.7831323126363676,4.0831323126363674,0.0,5000.0,927.2119055,6.0,HDPE,,1
58,P959,Emergency_Replacement,1.0,6.0,1.0,0.0,21683.643592,27.10455449,6.0,DI,HDPE,0
58,P1001,Emergency_Replacement,1.0,6.0,1.0,0.0,21750.14036,27.18767545,6.0,PVC,HDPE,0
58,P1557,Break_Event,3.711926046185738,1.0,3.711926046185738,0.0,5000.0,718.3100878,6.0,HDPE,,1
58,P1557,Emergency_Replacement,1.0,6.0,1.0,0.0,574648.07024,718.3100878,6.0,HDPE,HDPE,0
58,P1203,Break_Event,2.7358938100543004,2.4358938100543006,2.7358938100543004,0.0,5000.0,616.7831577,8.0,HDPE,,1
58,P1539,Emergency_Replacement,1.0,6.0,1.0,0.0,659081.11008,823.8513876,6.0,DI,HDPE,0
59,P919,Emergency_Replacement,1.0,6.0,1.0,0.0,10495.392488,13.11924061,6.0,DI,HDPE,0
59,P1111,Emergency_Replacement,1.0,6.0,1.0,0.0,26772.772200000003,33.46596525,8.0,PVC,HDPE,0
59,P1335,Break_Event,1.3357061948126847,1.0357061948126847,1.3357061948126847,0.0,5000.0,246.0534467,6.0,DI,,1
59,P1509,Emergency_Replacement,1.0,6.0,1.0,0.0,86437.4236,108.0467795,6.0,DI,HDPE,0
60,P1337,Emergency_Replacement,1.0,6.0,1.0,0.0,736026.65264,920.0333158,6.0,DI,HDPE,0
60,P1383,Emergency_Replacement,1.0,6.0,1.0,0.0,29052.38968,36.3154871,6.0,DI,HDPE,0
60,P1297,Break_Event,2.4693191538899635,2.1693191538899637,2.4693191538899635,0.0,5000.0,1702.058368,1.5,HDPE,,1
61,P909,Emergency_Replacement,1.0,6.0,1.0,0.0,29310.027472,36.63753434,6.0,DI,HDPE,0
61,P967,Emergency_Replacement,1.0,6.0,1.0,0.0,32419.394544,40.52424318,6.0,DI,HDPE,0
61,P1261,Emergency_Replacement,1.0,6.0,1.0,0.0,26646.433144000002,33.30804143,6.0,PVC,HDPE,0
61,P1335,Emergency_Replacement,1.0,6.0,1.0,0.0,196842.75736,246.0534467,6.0,DI,HDPE,0
61,P1491,Emergency_Replacement,1.0,6.0,1.0,0.0,42147.681008,52.68460126,6.0,DI,HDPE,0
61,P1273,Break_Event,5.4054306154118335,5.105430615411834,5.4054306154118335,0.0,5000.0,425.8699075,2.0,HDPE,,1
62,P837,Emergency_Replacement,1.0,6.0,1.0,0.0,53395.640288,66.74455036,6.0,DI,HDPE,0
62,P997,Emergency_Replacement,1.0,6.0,1.0,0.0,153974.9324,192.4686655,6.0,PVC,HDPE,0
62,P1283,Emergency_Replacement,1.0,6.0,1.0,0.0,668277.04992,835.3463124,6.0,PVC,HDPE,0
62,P1413,Emergency_Replacement,1.0,6.0,1.0,0.0,32225.68028,40.28210035,6.0,DI,HDPE,0
62,P_INTERCONNECTION,Emergency_Replacement,1.0,6.0,1.0,0.0,463200.0,579.0,6.0,PVC,HDPE,0
62,P_INTERCONNECTION,Break_Event,1.067119171307698,1.0,1.067119171307698,0.0,5000.0,579.0,6.0,PVC,,1
62,P1037,Break_Event,2.7442961378863124,2.4442961378863126,2.7442961378863124,0.0,5000.0,476.6290482,6.0,HDPE,,1
63,P1299,Emergency_Replacement,1.0,6.0,1.0,0.0,31458.23772,39.32279715,6.0,PVC,HDPE,0
63,P1517,Break_Event,1.9464866346648981,1.646486634664898,1.9464866346648981,0.0,5000.0,4148.842081,6.0,HDPE,,1
63,P1477,CIP_Replacement,1.007599521585579,6.0,1.007599521585579,2135.8678350610794,193093.47208799998,268.1853779,6.0,DI,HDPE,0
63,P803,Emergency_Replacement,1.0,6.0,1.0,0.0,135302.31944,169.1278993,6.0,DI,HDPE,0
64,P1173,Break_Event,3.7774015800667837,3.477401580066784,3.7774015800667837,0.0,5000.0,81.93880003,10.0,HDPE,,1
64,P1121,Break_Event,4.801749732648788,4.501749732648788,4.801749732648788,0.0,5000.0,730.1297222,8.0,HDPE,,1
64,P993,Emergency_Replacement,1.0,6.0,1.0,0.0,37650.678832,47.06334854,6.0,PVC,HDPE,0
64,P913,Emergency_Replacement,1.0,6.0,1.0,0.0,518.7496504000001,0.648437063,6.0,DI,HDPE,0
65,P1165,Break_Event,2.138244192150387,1.838244192150387,2.138244192150387,0.0,5000.0,553.5372769,6.0,HDPE,,1
65,P1379,Emergency_Replacement,1.0,6.0,1.0,0.0,14037.763256,17.54720407,6.0,DI,HDPE,0
65,P1443,Emergency_Replacement,1.0,6.0,1.0,0.0,61406.63293600001,76.75829117,6.0,DI,HDPE,0
65,P1265,Emergency_Replacement,1.0,6.0,1.0,0.0,49878.102672,62.34762834,6.0,PVC,HDPE,0
65,P995,Emergency_Replacement,1.0,6.0,1.0,0.0,30612.207936,38.26525992,6.0,PVC,HDPE,0
66,P1355,Break_Event,6.0,5.7,6.0,0.0,5000.0,1343.53617,6.0,HDPE,,1
66,P905,Emergency_Replacement,1.0,6.0,1.0,0.0,40431.348328,50.53918541,6.0,DI,HDPE,0
66,P1119,Emergency_Replacement,1.0,6.0,1.0,0.0,163716.71232000002,204.6458904,8.0,PVC,HDPE,0
66,P1355,Emergency_Replacement,1.0,6.0,1.0,0.0,1074828.936,1343.53617,6.0,DI,HDPE,0
66,P963,Break_Event,1.3016429989405505,1.0016429989405504,1.3016429989405505,0.0,5000.0,325.8193617,6.0,DI,,1
66,P1051,Break_Event,2.101982370952571,1.8019823709525709,2.101982370952571,0.0,5000.0,287.3418061,6.0,HDPE,,1
66,P1171,Break_Event,1.124766541104858,1.0,1.124766541104858,0.0,5000.0,669.5070049,6.0,HDPE,,1
66,P1171,Emergency_Replacement,1.0,6.0,1.0,0.0,535605.60392,669.5070049,6.0,HDPE,HDPE,0
66,P899,Emergency_Replacement,1.0,6.0,1.0,0.0,43176.736848,53.97092106,6.0,DI,HDPE,0
67,P1363,Emergency_Replacement,1.0,6.0,1.0,0.0,114400.07904,143.0000988,6.0,DI,HDPE,0
67,P963,Emergency_Replacement,1.0,6.0,1.0,0.0,260655.48936,325.8193617,6.0,DI,HDPE,0
67,P1113,Emergency_Replacement,1.0,6.0,1.0,0.0,290926.8936,363.658617,8.0,PVC,HDPE,0
67,P1115,Emergency_Replacement,1.0,6.0,1.0,0.0,485059.55192,606.3244399,8.0,PVC,HDPE,0
67,P1179,Break_Event,1.8854371000193693,1.5854371000193692,1.8854371000193693,0.0,5000.0,792.2364642,10.0,HDPE,,1
67,P1317,Break_Event,2.2711134780737807,1.9711134780737807,2.2711134780737807,0.0,5000.0,135.5656136,6.0,HDPE,,1
67,P1263,CIP_Replacement,1.008202627490878,6.0,1.008202627490878,4311.187506375724,164619.405216,228.6380628,6.0,PVC,HDPE,0
68,P845,Emergency_Replacement,1.0,6.0,1.0,0.0,55715.977256,69.64497157,6.0,DI,HDPE,0
68,P989,Break_Event,2.593065240212234,2.293065240212234,2.593065240212234,0.0,5000.0,219.2257774,6.0,HDPE,,1
68,P1447,Break_Event,4.494189900152032,4.194189900152032,4.494189900152032,0.0,5000.0,679.975015,6.0,HDPE,,1
68,P1527,Break_Event,2.267834008112474,1.9678340081124739,2.267834008112474,0.0,5000.0,1513.802818,6.0,HDPE,,1
69,P1497,Emergency_Replacement,1.0,6.0,1.0,0.0,20560.818128,25.70102266,6.0,DI,HDPE,0
69,P1033,Break_Event,2.16601946717324,1.86601946717324,2.16601946717324,0.0,5000.0,342.5833997,6.0,HDPE,,1
69,P1361,Break_Event,1.770148363371031,1.470148363371031,1.770148363371031,0.0,5000.0,1160.395835,6.0,DI,,1
70,P1339,Emergency_Replacement,1.0,6.0,1.0,0.0,178199.98416000002,222.7499802,6.0,DI,HDPE,0
70,P1003,Break_Event,3.2986211400136054,2.9986211400136056,3.2986211400136054,0.0,5000.0,373.2880444,6.0,HDPE,,1
70,P1249,Break_Event,2.1586229843262323,1.8586229843262323,2.1586229843262323,0.0,5000.0,519.2414619,6.0,HDPE,,1
70,P1331,Break_Event,2.9895747730571833,2.6895747730571835,2.9895747730571833,0.0,5000.0,334.6827904,6.0,HDPE,,1
71,P1415,CIP_Replacement,1.0030155694489689,6.0,1.0030155694489689,3112.284277039897,259510.52592,360.431286,6.0,DI,HDPE,0
71,P2337,Emergency_Replacement,1.0,6.0,1.0,0.0,80000.0,100.0,6.0,PVC,HDPE,0
71,P1507,Emergency_Replacement,1.0,6.0,1.0,0.0,33258.48468,41.57310585,6.0,DI,HDPE,0
71,P827,Emergency_Replacement,1.0006953724048882,6.0,1.0006953724048882,0.0,13248.915152000001,16.56114394,6.0,DI,HDPE,0
71,P1257,Emergency_Replacement,1.0,6.0,1.0,0.0,954981.9735999999,1193.727467,6.0,PVC,HDPE,0
71,P1155,Break_Event,1.396099085469716,1.096099085469716,1.396099085469716,0.0,5000.0,631.0446813,6.0,HDPE,,1
71,P855,Break_Event,2.4462255148440093,2.1462255148440095,2.4462255148440093,0.0,5000.0,44.95546821,6.0,HDPE,,1
72,P1157,Break_Event,1.9674154793463894,1.6674154793463893,1.9674154793463894,0.0,5000.0,206.976051,6.0,HDPE,,1
72,P1403,Break_Event,1.1003103776507346,1.0,1.1003103776507346,0.0,5000.0,737.6005876,6.0,DI,,1
72,P1403,Emergency_Replacement,1.0,6.0,1.0,0.0,590080.47008,737.6005876,6.0,DI,HDPE,0
72,P1521,Break_Event,2.648342087254598,2.3483420872545984,2.648342087254598,0.0,5000.0,2366.177441,6.0,HDPE,,1
72,P1389,CIP_Replacement,1.005932486019429,6.0,1.005932486019429,2992.856903377042,135900.53330399998,188.7507407,6.0,DI,HDPE,0
73,P1545,Emergency_Replacement,1.0,6.0,1.0,0.0,23983.938248000002,29.97992281,2.0,HDPE,HDPE,0
74,P1487,Break_Event,2.3032064801009318,2.003206480100932,2.3032064801009318,0.0,5000.0,630.8574088,6.0,HDPE,,1
74,P809,Emergency_Replacement,1.0,6.0,1.0,0.0,10339.374784,12.92421848,6.0,DI,HDPE,0
74,P1027,Emergency_Replacement,1.0,6.0,1.0,0.0,360254.97744,450.3187218,6.0,HDPE,HDPE,0
74,P1027,Break_Event,6.0,5.7,6.0,0.0,5000.0,450.3187218,6.0,HDPE,,1
75,P1089,CIP_Replacement,1.0030454621567557,6.0,1.0030454621567557,4528.977608013361,247547.224944,343.8155902,6.0,HDPE,HDPE,0
75,P793,Break_Event,2.6462082882055884,2.3462082882055886,2.6462082882055884,0.0,5000.0,25.52698036,6.0,HDPE,,1
75,P1521,Break_Event,2.241870152742354,1.9418701527423539,2.241870152742354,0.0,5000.0,2366.177441,6.0,HDPE,,1
75,P1051,Break_Event,1.512969504308532,1.212969504308532,1.512969504308532,0.0,5000.0,287.3418061,6.0,HDPE,,1
76,P1423,CIP_Replacement,1.002383313084382,6.0,1.002383313084382,802.9392683163832,67776.24511440001,94.13367377,6.0,DI,HDPE,0
76,P1155,Emergency_Replacement,1.0,6.0,1.0,0.0,504835.74504,631.0446813,6.0,HDPE,HDPE,0
76,P1365,Emergency_Replacement,1.0,6.0,1.0,0.0,83001.076,103.751345,6.0,DI,HDPE,0
76,P1405,Emergency_Replacement,1.0,6.0,1.0,0.0,8852.980296,11.06622537,6.0,DI,HDPE,0
77,P1023,CIP_Replacement,1.0176436974429792,6.0,1.0176436974429792,5196.446691333553,266140.529856,369.6396248,6.0,HDPE,HDPE,0
77,P1453,Break_Event,4.342753386846439,4.04275338684644,4.342753386846439,0.0,5000.0,122.2416235,6.0,HDPE,,1
78,P1201,Emergency_Replacement,1.0,6.0,1.0,0.0,479418.99976000004,599.2737497,8.0,HDPE,HDPE,0
78,P911,Emergency_Replacement,1.0,6.0,1.0,0.0,23968.09092,29.96011365,6.0,DI,HDPE,0
78,P923,Emergency_Replacement,1.0,6.0,1.0,0.0,27872.825679999998,34.8410321,6.0,DI,HDPE,0
78,P1355,Break_Event,4.59915066153918,4.29915066153918,4.59915066153918,0.0,5000.0,1343.53617,6.0,HDPE,,1
78,P1199,Break_Event,1.953093354669268,1.6530933546692679,1.953093354669268,0.0,5000.0,875.9424045,8.0,HDPE,,1
78,P1201,Break_Event,1.1116690392963424,1.0,1.1116690392963424,0.0,5000.0,599.2737497,8.0,HDPE,,1
79,P921,Emergency_Replacement,1.0,6.0,1.0,0.0,30174.771984,37.71846498,6.0,DI,HDPE,0
79,P1267,Emergency_Replacement,1.0,6.0,1.0,0.0,422821.83560000005,528.5272945,6.0,PVC,HDPE,0
79,P1419,Emergency_Replacement,1.0,6.0,1.0,0.0,145545.24848,181.9315606,6.0,DI,HDPE,0
79,P1013,Break_Event,1.8377328155886261,1.537732815588626,1.8377328155886261,0.0,5000.0,502.7149262,6.0,HDPE,,1
79,P1517,Break_Event,1.2567609317283492,1.0,1.2567609317283492,0.0,5000.0,4148.842081,6.0,HDPE,,1
79,P1517,Emergency_Replacement,1.0,6.0,1.0,0.0,3319073.6648,4148.842081,6.0,HDPE,HDPE,0
80,P1535,Break_Event,3.2531067304969334,2.9531067304969336,3.2531067304969334,0.0,5000.0,5347.609294,6.0,HDPE,,1
80,P965,Emergency_Replacement,1.0,6.0,1.0,0.0,33190.437232,41.48804654,6.0,DI,HDPE,0
80,P1351,Emergency_Replacement,1.0,6.0,1.0,0.0,23637.07472,29.5463434,6.0,DI,HDPE,0
80,P1425,Emergency_Replacement,1.0,6.0,1.0,0.0,31864.561104,39.83070138,6.0,DI,HDPE,0
80,P999,Break_Event,3.2604857478787066,2.9604857478787068,3.2604857478787066,0.0,5000.0,746.6383456,6.0,HDPE,,1
80,P1009,Break_Event,2.2585378938868397,1.9585378938868396,2.2585378938868397,0.0,5000.0,454.878782,6.0,HDPE,,1
80,P1157,Break_Event,1.4334485559103651,1.133448555910365,1.4334485559103651,0.0,5000.0,206.976051,6.0,HDPE,,1
80,P1505,Break_Event,3.1806967586915746,2.880696758691575,3.1806967586915746,0.0,5000.0,579.1829317,6.0,HDPE,,1
80,P939,Emergency_Replacement,1.0,6.0,1.0,0.0,62653.59988,78.31699985,6.0,DI,HDPE,0
81,P1177,Emergency_Replacement,1.0,6.0,1.0,0.0,241189.75256,301.4871907,10.0,HDPE,HDPE,0
81,P1131,Break_Event,1.277581901581757,1.0,1.277581901581757,0.0,5000.0,1129.798196,8.0,HDPE,,1
81,P1279,CIP_Replacement,1.107023337688633,6.0,1.107023337688633,8395.826894595988,109607.60997599999,456.6983749,2.0,HDPE,HDPE,0
